"","study_name","id","child_sex","child_religion","child_age","child_age_centered","school","standard","standard_num","sequence","question_type","language","speaker_gender","origin","religion","wealth","army_navy_language","coded_wealth","no_opinion_geo","no_opinion_religion","no_opinion_wealth","gujarat","india","foreign","richer","poorer","same","hindu","buddhist","muslim","jain","christian","geographic_origin"
"123","india-socioling","Z07A18","male","muslim",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","India","christian","richer","gujarati",1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,"India (Different State)"
"124","india-socioling","Z07A19","male","muslim",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"125","india-socioling","Z07A20","male","muslim",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","foreign","muslim","richer","gujarati",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Foreign (Outside India)"
"126","india-socioling","Z07A21","male","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","idk","gujarati",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"127","india-socioling","Z07A41","female","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","idk","gujarati",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"128","india-socioling","Z07A43","female","muslim",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"129","india-socioling","Z07A46","female","muslim",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"130","india-socioling","Z07A48","female","muslim",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"131","india-socioling","Z07A51","female","muslim",13,2.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","idk","gujarati",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"132","india-socioling","Z07A56","female","hindu",13,2.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"133","india-socioling","Z07A58","female","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","muslim","same","gujarati",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"134","india-socioling","Z07B05","male","muslim",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","India","buddhist","same","gujarati",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"135","india-socioling","Z07B12","male","muslim",13,2.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","India","idk","richer","gujarati",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,"India (Different State)"
"136","india-socioling","Z07B41","female","muslim",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","muslim","same","gujarati",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"137","india-socioling","Z07B55","female","muslim",13,2.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"138","india-socioling","Z07A02","male","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"139","india-socioling","Z05C46","female","muslim",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","foreign","jain","same","gujarati",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"Foreign (Outside India)"
"140","india-socioling","Z07A39","female","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","idk","gujarati",NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"Gujarat (Same State)"
"141","india-socioling","Z07A50","female","muslim",13,2.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","foreign","muslim","idk","gujarati",NA,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"Foreign (Outside India)"
"142","india-socioling","Z03C47","female","hindu",8.3,-2.30208487236313,"zenith",3,3,2,"associations","Gujarati","male","foreign","christian","richer","gujarati",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"143","india-socioling","Z07B06","male","hindu",13,2.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","foreign","christian","same","gujarati",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,"Foreign (Outside India)"
"144","india-socioling","Z05B56","female","muslim",11,0.397915127636871,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","richer","gujarati",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"145","india-socioling","Z03C48","female","hindu",7.9,-2.70208487236313,"zenith",3,3,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"146","india-socioling","Z03C10","male","hindu",8.4,-2.20208487236313,"zenith",3,3,2,"associations","Gujarati","male","foreign","christian","richer","gujarati",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Foreign (Outside India)"
"147","india-socioling","Z03C14","male","hindu",8.1,-2.50208487236313,"zenith",3,3,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"148","india-socioling","Z05B62","female","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"149","india-socioling","Z05C04","male","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"150","india-socioling","Z05C09","male","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"151","india-socioling","Z05C49","female","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","foreign","idk","same","gujarati",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,"Foreign (Outside India)"
"152","india-socioling","Z07A01","male","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"153","india-socioling","Z07A06","male","hindu",13,2.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"154","india-socioling","Z07A47","female","hindu",13,2.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"155","india-socioling","Z07B08","male","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","same","gujarati",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"156","india-socioling","Z07B40","female","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","India","idk","same","gujarati",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"India (Different State)"
"157","india-socioling","Z07B43","female","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","India","jain","same","gujarati",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"India (Different State)"
"158","india-socioling","Z07B07","male","hindu",13,2.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","India","jain","same","gujarati",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,"India (Different State)"
"159","india-socioling","Z05B49","female","hindu",10,-0.602084872363129,"zenith",5,5,2,"associations","Gujarati","male","","hindu","same","gujarati",0,NA,0,0,NA,NA,NA,0,0,1,1,0,0,0,0,NA
"160","india-socioling","Z05B32","male","muslim",11,0.397915127636871,"zenith",5,5,2,"associations","Gujarati","male","","jain","richer","gujarati",1,NA,0,0,NA,NA,NA,1,0,0,0,0,0,1,0,NA
"161","india-socioling","Z07A04","male","hindu",12,1.39791512763687,"zenith",7,7,2,"associations","Gujarati","male","Gujarat","hindu","poorer","gujarati",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"162","india-socioling","Z03C07","male","hindu",8.6,-2.00208487236313,"zenith",3,3,3,"associations","Urdu","male","India","","poorer","urdu",-1,0,NA,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,"India (Different State)"
"163","india-socioling","Z05C10","male","muslim",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"164","india-socioling","Z03C04","male","muslim",9,-1.60208487236313,"zenith",3,3,3,"associations","Urdu","male","Gujarat","hindu","poorer","urdu",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"165","india-socioling","Z03C49","female","muslim",8,-2.60208487236313,"zenith",3,3,3,"associations","Urdu","male","foreign","hindu","richer","urdu",1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Foreign (Outside India)"
"166","india-socioling","Z05C06","male","other",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"167","india-socioling","Z05C45","female","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","jain","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"Gujarat (Same State)"
"168","india-socioling","Z05C50","female","hindu",9.7,-0.90208487236313,"zenith",5,5,3,"associations","Urdu","male","Gujarat","jain","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,"Gujarat (Same State)"
"169","india-socioling","Z07A09","male",NA,12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"170","india-socioling","Z07A10","male","muslim",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","muslim","richer","urdu",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,"India (Different State)"
"171","india-socioling","Z07A12","male","hindu",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","buddhist","same","urdu",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,"India (Different State)"
"172","india-socioling","Z07A13","male",NA,12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","muslim","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"173","india-socioling","Z07A14","male","hindu",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","hindu","poorer","urdu",-1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,"Gujarat (Same State)"
"174","india-socioling","Z07A40","female","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","foreign","muslim","richer","urdu",1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,"Foreign (Outside India)"
"175","india-socioling","Z07A45","female","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"176","india-socioling","Z07A55","female","hindu",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","hindu","richer","urdu",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"177","india-socioling","Z07A59","female","hindu",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"178","india-socioling","Z07B03","male","hindu",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","foreign","buddhist","same","urdu",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,"Foreign (Outside India)"
"179","india-socioling","Z07B11","male","other",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"180","india-socioling","Z07B21","male","muslim",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","idk","muslim","poorer","urdu",-1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"No Opinion"
"181","india-socioling","Z07B38","female","hindu",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","idk","poorer","urdu",-1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"India (Different State)"
"182","india-socioling","Z07B48","female","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"183","india-socioling","Z05B11","male","hindu",11,0.397915127636871,"zenith",5,5,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"184","india-socioling","Z05B55","female","muslim",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"185","india-socioling","Z05B12","male","muslim",11,0.397915127636871,"zenith",5,5,3,"associations","Urdu","male","India","hindu","richer","urdu",1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"India (Different State)"
"186","india-socioling","Z05B19","male","hindu",11,0.397915127636871,"zenith",5,5,3,"associations","Urdu","male","India","jain","poorer","urdu",-1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,"India (Different State)"
"187","india-socioling","Z07A05","male","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","idk","same","urdu",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"India (Different State)"
"188","india-socioling","Z05B17","male","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"189","india-socioling","Z07A42","female","hindu",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"190","india-socioling","Z07B39","female","hindu",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","hindu","same","urdu",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"India (Different State)"
"191","india-socioling","Z05C44","female","hindu",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"192","india-socioling","Z03C01","male","muslim",8.36827956989247,-2.23380530247066,"zenith",3,3,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"193","india-socioling","Z03C02","male","muslim",7.8,-2.80208487236313,"zenith",3,3,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"194","india-socioling","Z03C43","female","muslim",8,-2.60208487236313,"zenith",3,3,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"195","india-socioling","Z03C44","female","hindu",8.7,-1.90208487236313,"zenith",3,3,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"196","india-socioling","Z03C46","female","muslim",7.8,-2.80208487236313,"zenith",3,3,3,"associations","Urdu","male","","","poorer","urdu",-1,NA,NA,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA
"197","india-socioling","Z05B05","male","muslim",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"198","india-socioling","Z05B20","male","muslim",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"199","india-socioling","Z05C48","female","muslim",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"200","india-socioling","Z05C56","female","muslim",10,-0.602084872363129,"zenith",5,5,3,"associations","Urdu","male","Gujarat","muslim","richer","urdu",1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"Gujarat (Same State)"
"201","india-socioling","Z07A11","male","hindu",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"202","india-socioling","Z07A16","male","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","idk","idk","urdu",NA,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"India (Different State)"
"203","india-socioling","Z07A18","male","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"204","india-socioling","Z07A19","male","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"205","india-socioling","Z07A20","male","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
"206","india-socioling","Z07A21","male","hindu",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","muslim","idk","urdu",NA,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"Gujarat (Same State)"
"207","india-socioling","Z07A41","female","hindu",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","muslim","idk","urdu",NA,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"Gujarat (Same State)"
"208","india-socioling","Z07A43","female","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","muslim","same","urdu",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Gujarat (Same State)"
"209","india-socioling","Z07A46","female","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","muslim","same","urdu",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,"India (Different State)"
"210","india-socioling","Z07A48","female","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","hindu","richer","urdu",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Gujarat (Same State)"
"211","india-socioling","Z07A51","female","muslim",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","muslim","idk","urdu",NA,0,0,1,0,1,0,0,0,0,0,0,1,0,0,"India (Different State)"
"212","india-socioling","Z07A56","female","hindu",13,2.39791512763687,"zenith",7,7,3,"associations","Urdu","male","India","hindu","idk","urdu",NA,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"India (Different State)"
"213","india-socioling","Z07A58","female","hindu",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","foreign","buddhist","richer","urdu",1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,"Foreign (Outside India)"
"214","india-socioling","Z07B05","male","muslim",12,1.39791512763687,"zenith",7,7,3,"associations","Urdu","male","Gujarat","hindu","same","urdu",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Gujarat (Same State)"
